الايراد,المصروف,التاريخ,ملاحظات,ID,الاجمالي,الرصيد
,20,"07/07/25 00:00:00","مواصلات الصواف",1883,63496,-20
,8750,"07/08/25 00:00:00","فيمتو-(5 مشارط ميتال هيد ابن سينا)",1884,54746,-8750
,1500,"07/08/25 00:00:00","عصام تحت حساب ورق",1885,53246,-1500
,160,"07/08/25 00:00:00","مواصلات ابن سينا 4 مرات",1886,53086,-160
60032,32000,"07/08/25 00:00:00"," السعدني البيت",1887,81118,28032
11640,11640,"07/08/25 00:00:00","داليا الشروق",1888,81118,0
3500,3500,"07/08/25 00:00:00","داليا",1889,81118,0
100,100,"07/09/25 00:00:00","طه",1890,81118,0
23460,,"07/09/25 00:00:00","طنطا",1891,104578,23460
,850,"07/09/25 00:00:00","ابو يوسف / الدكتوره",1892,103728,-850
,1000,"07/09/25 00:00:00","مواصلات حالة الفيمتو 500 مركز/500 د السعدني",1893,102728,-1000
,850,"07/09/25 00:00:00","رواتر للمركز",1894,101878,-850
,14400,"07/10/25 00:00:00","مكافأة د السعدني",1895,87478,-14400
,38528,"07/10/25 00:00:00","النسبة",1896,48950,-38528
1810,275,"07/10/25 00:00:00","ابو يوسف / الدكتوره",1897,50485,1535
,350,"07/10/25 00:00:00","باور السيرفر",1898,50135,-350
9800,590,"07/12/25 00:00:00","نسبة نورا",1899,59345,9210
,1392,"07/12/25 00:00:00","نسبة م فاطمه",1900,57953,-1392
,2010,"07/13/25 00:00:00","كهربا",1901,55943,-2010
30,30,"07/12/25 00:00:00","م/رضا",1902,55943,0
31610,,"07/13/25 00:00:00",,1903,87553,31610
,100,"07/13/25 00:00:00","ابويوسف",1904,87453,-100
,170,"07/12/25 00:00:00","شاي وسكر",1905,87283,-170
,275,"07/12/25 00:00:00","بالطوهات",1906,87008,-275
,50,"07/12/25 00:00:00","صيانة كرسي العيادة",1907,86958,-50
,20,"07/13/25 00:00:00","مواصلات الصواف",1908,86938,-20
12500,40,"07/14/25 00:00:00","اوردر",1909,99398,12460
,400,"07/14/25 00:00:00","تعاقد الشروق",1910,98998,-400
,400,"07/14/25 00:00:00","اوفو ",1911,98598,-400
,200,"07/14/25 00:00:00","جولد",1912,98398,-200
,300,"07/14/25 00:00:00","نوري",1913,98098,-300
,155,"07/14/25 00:00:00","شفت هدير يوم الاتنين14-7",1914,97943,-155
,100,"07/14/25 00:00:00","صيانة تكييفات الشروق",1915,97843,-100
,5500,"07/14/25 00:00:00","باقي حساب الفولدرات",1916,92343,-5500
66140,4200,"07/15/25 00:00:00","تاب للعياده",1917,154283,61940
,7950,"07/15/25 00:00:00","جاونات وجوانتيات+محاليل20*18+كابل طابعة ش+جراب د السعدني+س.نت+4 مواصلات",1918,146333,-7950
,4370,"07/15/25 00:00:00","طابعة عيادة",1919,141963,-4370
,650,"07/15/25 00:00:00","انستا باي مصطفى السعدني",1920,141313,-650
31770,,"07/16/25 00:00:00","داليا الشروق",1921,173083,31770
,17750,"07/16/25 00:00:00","ميناتورز+انتقالات",1922,155333,-17750
,195,"07/16/25 00:00:00","سكر وشاي الشروق",1923,155138,-195
,520,"07/16/25 00:00:00","طرد د السعدني",1924,154618,-520
,100000,"07/16/25 00:00:00","السعدني البيت",1925,54618,-100000
20000,20000,"07/16/25 00:00:00","د السعدني نقدا/تم السداد من مصطفى السعدني البيت",1926,54618,0
,100,"07/16/25 00:00:00","جولد اي",1927,54518,-100
,250,"07/16/25 00:00:00","ابو يوسف",1928,54268,-250
,550,"07/16/25 00:00:00","نجمة بطقم عجل",1929,53718,-550
1830,70,"07/16/25 00:00:00","دوا مصطفى السعدني",1930,55478,1760
650,650,"07/19/25 00:00:00","م رضا",1931,55478,0
9290,360,"07/19/25 00:00:00","اشعة انستاباي",1932,64408,8930
64710,450,"07/20/25 00:00:00","انستا",1933,128668,64260
,2000,"07/20/25 00:00:00","د السعدني عبدالحميد",1934,126668,-2000
,100,"07/20/25 00:00:00","ابو يوسف / الدكتوره",1935,126568,-100
11120,155,"07/21/25 00:00:00","شفت هدير",1936,137533,10965
,4000,"07/21/25 00:00:00","شهرية جاد",1937,133533,-4000
,30000,"07/21/25 00:00:00","تأمينات",1938,103533,-30000
,100,"07/21/25 00:00:00","اوفو",1939,103433,-100
,1880,"07/21/25 00:00:00","كهرباء الدار",1940,101553,-1880
,225,"07/22/25 00:00:00","كفر موبايل د السعدني",1941,101328,-225
,200,"07/21/25 00:00:00","نوري",1942,101128,-200
,300,"07/21/25 00:00:00","جولد اي",1943,100828,-300
,460,"07/21/25 00:00:00","السعدني / انستا",1944,100368,-460
,20,"07/21/25 00:00:00","مواصلات الصواف",1945,100348,-20
,20,"07/21/25 00:00:00","لزق",1946,100328,-20
,50,"07/22/25 00:00:00","السعدني",1947,100278,-50
,500,"07/22/25 00:00:00","اوردر السعدني",1948,99778,-500
,815,"07/22/25 00:00:00","اوردر السعدني",1949,98963,-815
,270,"07/22/25 00:00:00","اوردر د السعدني",1950,98693,-270
,250,"07/22/25 00:00:00","ابو يوسف /كشف عربية ",1951,98443,-250
,70000,"07/22/25 00:00:00","السعدني البيت",1952,28443,-70000
63205,350,"07/22/25 00:00:00","تأمينات",1953,91298,62855
,300,"07/22/25 00:00:00","اوفو",1954,90998,-300
,100,"07/22/25 00:00:00","جولد اي",1955,90898,-100
,610,"07/22/25 00:00:00","ادوات نافة",1956,90288,-610
,1100,"07/23/25 00:00:00","اوردر السعدني",1957,89188,-1100
,150,"07/23/25 00:00:00","ابو يوسف/دوا د السعدني",1958,89038,-150
,1600,"07/23/25 00:00:00","اوردر د السعدني",1959,87438,-1600
38130,,"07/23/25 00:00:00",,1960,125568,38130
,600,"07/23/25 00:00:00","عدد 5 باكت ورق *120",1961,124968,-600
,150,"07/23/25 00:00:00","سكر4 ك",1962,124818,-150
,360,"07/23/25 00:00:00","طرد د السعدني",1963,124458,-360
,100,"07/23/25 00:00:00","ابو يوسف",1964,124358,-100
,50,"07/23/25 00:00:00","صيانة تكييف الشروق",1965,124308,-50
950,1000,"07/23/25 00:00:00","طه /كاش",1966,124258,-50
,75,"07/24/25 00:00:00","السعدني المخدر",1967,124183,-75
,200,"07/26/25 00:00:00","السعدني / عم اشرف",1968,123983,-200
2390,200,"07/26/25 00:00:00","نوري",1969,126173,2190
,100,"07/26/25 00:00:00","سيفون حمام",1970,126073,-100
,275,"07/26/25 00:00:00","البالطو",1971,125798,-275
600,600,"07/26/25 00:00:00","مياده تم السداد",1972,125798,0
,600,"07/26/25 00:00:00","طابعة د سعيد",1973,125198,-600
,950,"07/26/25 00:00:00","السعدني / العربيه",1974,124248,-950
10275,2010,"07/26/25 00:00:00","كهربا",1975,132513,8265
,1570,"07/26/25 00:00:00","دالسعدني",1976,130943,-1570
,200,"07/26/25 00:00:00","جولد أي",1977,130743,-200
,240,"07/27/25 00:00:00","مشترك للاوتوريف",1978,130503,-240
,10500,"07/27/25 00:00:00","دالسعدني / كمال شمس",1979,120003,-10500
,4500,"07/27/25 00:00:00","تاب للعياده",1980,115503,-4500
,150,"07/27/25 00:00:00","قطرات",1981,115353,-150
,4000,"07/27/25 00:00:00","جاد يد الجهاز",1982,111353,-4000
,385,"07/27/25 00:00:00","اوردر السعدني ",1983,110968,-385
,415,"07/27/25 00:00:00","اوردر السعدني",1984,110553,-415
34590,50,"07/27/25 00:00:00","د محمد عبدالرحيم",1985,145093,34540
,2050,"07/27/25 00:00:00","باقي كروت التحويل1500+160 4 مشاوير+2 ستاد للكود+6 ظرف",1986,143043,-2050
,150,"07/27/25 00:00:00","فاتورة مياه",1987,142893,-150
,7000,"07/27/25 00:00:00","عدسات الأمريكي تبع د السعدني",1988,135893,-7000
,320,"07/27/25 00:00:00","تعاقد الشروق",1989,135573,-320
,415,"07/27/25 00:00:00","اوردر السعدني",1990,135158,-415
1000,1000,"07/28/25 00:00:00","نورا لاول الشهر",1991,135158,0
,3170,"07/28/25 00:00:00","قطرات100هيالوبيتك*31.7",1992,131988,-3170
8220,100,"07/29/25 00:00:00","مصطفى السعدني/تحاليل الدكتوره",1993,140108,8120
,155,"07/29/25 00:00:00","هدير شفت 28-7",1994,139953,-155
,275,"07/29/25 00:00:00","صيانة فلتر",1995,139678,-275
,20,"07/29/25 00:00:00","مواصلات طه الصواف",1996,139658,-20
,460,"07/29/25 00:00:00","انستا مصطفى السعدني",1997,139198,-460
35105,50,"07/29/25 00:00:00","صافي",1998,174253,35055
,450,"07/29/25 00:00:00","طرد د السعدني",1999,173803,-450
,300,"07/29/25 00:00:00","اوفو",2000,173503,-300
50,,"07/29/25 00:00:00","زيادة لحالة29-7/اسلام",2001,173553,50
,25,"07/29/25 00:00:00","توصيل",2002,173528,-25
,8150,"07/30/25 00:00:00","السعدني /العربية",2003,165378,-8150
27800,27800,"07/30/25 00:00:00","ميناتورز د السعدني/تم السداد10-8كفر الشيخ",2004,165378,0
300,300,"07/30/25 00:00:00","الشناوي",2005,165378,0
26840,,"07/30/25 00:00:00",,2006,192218,26840
,50,"07/30/25 00:00:00","شاي",2007,192168,-50
,26500,"07/31/25 00:00:00","حساب العيادة",2008,165668,-26500
,55632,"07/31/25 00:00:00","مرتبات المركز",2009,110036,-55632
50,,"07/31/25 00:00:00",,2010,110086,50
3080,300,"07/31/25 00:00:00","جولد أي",2011,112866,2780
,1000,"07/31/25 00:00:00","عم سعيد البواب",2012,111866,-1000
6500,8900,"07/31/25 00:00:00","قطع غيار الكارينز/كفر الشيخ10-8",2013,109466,-2400
900,,"07/31/25 00:00:00","نوري شهر7",2014,110366,900
,1125,"07/31/25 00:00:00","طرد مصطفى السعدني",2015,109241,-1125
,400,"07/31/25 00:00:00","د سعيد نسبة 4 كشوفات2*140+2*60(خصم)",2016,108841,-400
,2400,"08/02/25 00:00:00","الدكتوره/تابروير",2017,106441,-2400
,1275,"08/02/25 00:00:00","حبر طابعة البنتاكام 2 ازرق 1 اصفر",2018,105166,-1275
6045,1950,"08/02/25 00:00:00","تركيب قطع غيار الكارينز",2019,109261,4095
,100,"08/02/25 00:00:00","اوفو",2020,109161,-100
30000,30000,"08/02/25 00:00:00","فيزا cib / تم السداد كفر الشيخ",2021,109161,0
,2975,"08/02/25 00:00:00","اوردر الدكتوره ",2022,106186,-2975
,2000,"08/02/25 00:00:00","جمعية الرضوان +ا محمد سلطان",2023,104186,-2000
100,100,"08/02/25 00:00:00","مياده تم السداد",2024,104186,0
,2620,"08/03/25 00:00:00","نت بطرس 5 (690) و 6 (550) و 7 (690) و 8 (690)",2025,101566,-2620
,750,"08/03/25 00:00:00","نت الشروق 6 و 7 و 8 (250*3)",2026,100816,-750
,330,"08/03/25 00:00:00","ارضي بطرس و الشروق 5 و 6 و 7 (60*3)*2",2027,100486,-330
,1250,"08/03/25 00:00:00","أبو يوسف بنزين و بسطرمه ",2028,99236,-1250
,26600,"08/03/25 00:00:00","ايجار بطرس",2029,72636,-26600
506,,"08/03/25 00:00:00","تامينات ايمان طاهر ",2030,73142,506
48285,200,"08/03/25 00:00:00","نوري",2031,121227,48085
,1000,"08/04/25 00:00:00","شحن كهربا",2032,120227,-1000
,750,"08/04/25 00:00:00","اشتراك سنوي موقع دليلي ميديكال",2033,119477,-750
11520,,"08/04/25 00:00:00",,2034,130997,11520
4800,4800,"08/04/25 00:00:00","بسيوني/تم السداد",2035,130997,0
,19250,"08/04/25 00:00:00","الايجار",2036,111747,-19250
,1100,"08/04/25 00:00:00","اورانج+فودافون/د السعدني",2037,110647,-1100
,350,"08/04/25 00:00:00","صافي ليوم 10",2038,110297,-350
200,200,"08/04/25 00:00:00","ساره -سداد يوم11-10",2039,110297,0
,100,"08/04/25 00:00:00","نوري",2040,110197,-100
,200,"08/04/25 00:00:00","جولد أي",2041,109997,-200
,1100,"08/04/25 00:00:00","طرد مصطفى السعدني",2042,108897,-1100
,155,"08/04/25 00:00:00","شفت هدير الاتنين4-8",2043,108742,-155
,20,"08/04/25 00:00:00","مواصلات الصواف",2044,108722,-20
,160,"08/04/25 00:00:00","مواصلات عصام ابن سينا",2045,108562,-160
,4660,"08/05/25 00:00:00","عدد100 جاون*22+2 جونتيات *1050+محاليل 20*18",2046,103902,-4660
38255,320,"08/05/25 00:00:00","تعاقد الشروق",2047,141837,37935
100,100,"08/05/25 00:00:00","داليا",2048,141837,0
,40,"08/05/25 00:00:00","مستلزمات د الصواف",2049,141797,-40
,1750,"08/05/25 00:00:00","أبو يوسف تغيير زيت ",2050,140047,-1750
,100,"08/05/25 00:00:00","نوري",2051,139947,-100
,550,"08/06/25 00:00:00","شفت د هبة",2052,139397,-550
8865,100,"08/06/25 00:00:00","جولداي",2053,148162,8765
,96000,"08/06/25 00:00:00","عدسات 125 بوكس",2054,52162,-96000
2800,200,"08/07/25 00:00:00","انستاباي",2055,54762,2600
3450,50,"08/09/25 00:00:00","طه ابن سينا مرتين",2056,58162,3400
200,250,"08/09/25 00:00:00","م/رضا/سداد200-10-9",2057,58112,-50
15000,,"08/10/25 00:00:00","كفر الشيخ",2058,73112,15000
,1000,"08/10/25 00:00:00","أبو يوسف د السعدني",2059,72112,-1000
,14400,"08/10/25 00:00:00","مكافأة د السعدني",2060,57712,-14400
67400,49748,"08/10/25 00:00:00","النسة",2061,75364,17652
,200,"08/10/25 00:00:00","انستا",2062,75164,-200
,4640,"08/10/25 00:00:00","الطابعة/د سعيد",2063,70524,-4640
30,,"08/10/25 00:00:00","قطرات بينوكسيديا",2064,70554,30
,100,"08/10/25 00:00:00","نوري",2065,70454,-100
,100,"08/10/25 00:00:00","شاي وسكر",2066,70354,-100
,200,"08/10/25 00:00:00","صيانة تكييف",2067,70154,-200
,12350,"08/11/25 00:00:00","عدد 100 قطرة بولي فريش",2068,57804,-12350
11360,2020,"08/11/25 00:00:00","كهربا",2069,67144,9340
,200,"08/11/25 00:00:00","اوفو",2070,66944,-200
,156,"08/11/25 00:00:00","شفت هدير",2071,66788,-156
,275,"08/11/25 00:00:00","بالطوهات",2072,66513,-275
,25,"08/11/25 00:00:00","عصام",2073,66488,-25
,500,"03/02/25 00:00:00","الجمعية-محمد سلطتن",1420,23557,-500
8875,75,"03/02/25 00:00:00","نوري75",1421,32357,8800
2475,,"03/02/25 00:00:00","نوري تقفيل شهر2",1422,34832,2475
,150,"03/02/25 00:00:00","ابو يوسف",1423,34682,-150
,1000,"03/03/25 00:00:00","السعدني",1424,33682,-1000
460,150,"03/03/25 00:00:00","نوري225",1425,33992,310
14310,,"03/04/25 00:00:00","طنطا",1426,48302,14310
,1500,"03/04/25 00:00:00","البنات",1427,46802,-1500
,150,"03/05/25 00:00:00","نوري375",1428,46652,-150
,85,"03/05/25 00:00:00","جولد اي",1429,46567,-85
,19250,"03/05/25 00:00:00","ايجار الشروق",1430,27317,-19250
,260,"03/05/25 00:00:00","اورانج",1431,27057,-260
,620,"03/05/25 00:00:00","د السعدني فودافون",1432,26437,-620
,115,"03/05/25 00:00:00","المركز فودافون",1433,26322,-115
23040,50,"03/05/25 00:00:00","تصليح كالون الشروق",1434,49312,22990
,75,"03/05/25 00:00:00","نوري450",1435,49237,-75
5,,"03/05/25 00:00:00","اظرف",1436,49242,5
,75,"03/05/25 00:00:00","منظفات",1437,49167,-75
,170,"03/05/25 00:00:00","جولد اي",1438,48997,-170
,1350,"03/05/25 00:00:00","تصليح شاشة الشروق",1439,47647,-1350
,160,"03/05/25 00:00:00","مواصلات عصام مرتين ابن سينا+مرتين تصليح الشاشة",1440,47487,-160
,5170,"03/05/25 00:00:00"," جونتيات5 علب+4اوفر شوز",1441,42317,-5170
560,,"03/06/25 00:00:00","طنطا",1442,42877,560
60,500,"03/08/25 00:00:00","صافي لاول الشهر-60يوم11-8 باقي (700)",1443,42437,-440
1550,220,"03/08/25 00:00:00","بالطوهات",1444,43767,1330
35,,"03/09/25 00:00:00","داليا",1445,43802,35
13730,,"03/09/25 00:00:00","طنطا",1446,57532,13730
,60,"03/09/25 00:00:00","شمع",1447,57472,-60
,32679,"03/10/25 00:00:00","النسبة",1448,24793,-32679
16000,,"03/10/25 00:00:00","كفرالشيخ",1449,40793,16000
,14800,"03/10/25 00:00:00","مكافأة د السعدني",1450,25993,-14800
,1700,"03/10/25 00:00:00","الطابعة",1451,24293,-1700
25,,"03/10/25 00:00:00",,1452,24318,25
1730,350,"03/10/25 00:00:00","طرد د السعدني",1453,25698,1380
,75,"03/10/25 00:00:00","نوري525",1454,25623,-75
,85,"03/10/25 00:00:00","اوفو",1455,25538,-85
,200,"03/11/25 00:00:00","صيانة السيرفر",1456,25338,-200
13845,750,"03/11/25 00:00:00","الكشاف",1457,38433,13095
,2000,"03/11/25 00:00:00","د السعدني عبدالحميد",1458,36433,-2000
,75,"03/12/25 00:00:00","نوري600",1459,36358,-75
,190,"03/12/25 00:00:00","اظرف",1460,36168,-190
,120,"03/12/25 00:00:00","تقفيل مواصلات ابن سينا+ الادوات المكتبية",1461,36048,-120
4295,225,"03/12/25 00:00:00","نوري825",1462,40118,4070
,450,"03/12/25 00:00:00","ابويوسف",1463,39668,-450
,37,"03/12/25 00:00:00","سكر",1464,39631,-37
,200,"03/12/25 00:00:00","هدير اضافي الفنيين",1465,39431,-200
,140,"03/12/25 00:00:00","نسبة كشف د سعيد",1466,39291,-140
755,250,"03/13/25 00:00:00","صيانة كالون باب المركز بطرس",1467,39796,505
,70,"03/13/25 00:00:00","شاحن دي في ار",1468,39726,-70
,170,"03/13/25 00:00:00","اوفو",1469,39556,-170
,225,"03/13/25 00:00:00","نوري1050",1470,39331,-225
,1880,"03/15/25 00:00:00","كهربا الدار ",1471,37451,-1880
3405,500,"03/15/25 00:00:00","لمبة+مفاتيح عصام",1472,40356,2905
,300,"03/15/25 00:00:00","ابويوسف بلاستكات للمركز",1473,40056,-300
,35,"03/15/25 00:00:00","اقلام الشروق",1474,40021,-35
,24,"03/15/25 00:00:00","شاي",1475,39997,-24
,255,"03/15/25 00:00:00","اوفو",1476,39742,-255
10520,4900,"03/16/25 00:00:00"," لمبات للعيادة",1477,45362,5620
1620,,"03/16/25 00:00:00","تقفيل  جولد اي حتى شهر2",1478,46982,1620
,300,"03/16/25 00:00:00","ابو يوسف الدكتورة",1479,46682,-300
,150,"03/16/25 00:00:00","نوري1200",1480,46532,-150
,1606,"03/16/25 00:00:00","اضافي الشروق شهر فبراير ويناير",1481,44926,-1606
1165,100,"03/17/25 00:00:00","علاج دالسعدني",1482,45991,1065
,85,"03/17/25 00:00:00","جولد اي",1483,45906,-85
13820,,"03/18/25 00:00:00","طنطا",1484,59726,13820
,80,"03/18/25 00:00:00","مواصلات ابن سينا مرتين",1485,59646,-80
,1400,"03/18/25 00:00:00"," حساب الفراشة1200+200مشال",1486,58246,-1400
,150,"03/18/25 00:00:00","نوري1350",1487,58096,-150
100,,"03/18/25 00:00:00","زيادة لحالة غير معروفة",1488,58196,100
,1835,"03/18/25 00:00:00","حساب العصاير 50 عبوه",1489,56361,-1835
,1080,"03/19/25 00:00:00","حساب 5مفاتيح+كوبايات +مياه+مفرش+بلح",1490,55281,-1080
,9225,"03/19/25 00:00:00","الفطار45*205",1491,46056,-9225
